Date,Crop_Type,Region,Production_Volume_Tonnes,Price_Per_Tonne_USD,Temperature_Celsius,Rainfall_mm
2021-10-30 12:05:54.310862144,Rice,Muranga,595,55.71,33.4,190.5
2021-10-31 12:38:27.341468288,Sugarcane,Meru,576,80.43,19.3,190.1
2021-11-01 13:11:00.372074368,Beans,Embu,670,119.85,20.3,89.0
2021-11-02 13:43:33.402680512,Wheat,Eldoret,243,104.66,16.0,187.4
2021-11-03 14:16:06.433286656,Sugarcane,Meru,460,114.0,25.6,124.0
2021-11-04 14:48:39.463892736,Coffee,Nairobi,520,102.67,22.5,171.5
2021-11-05 15:21:12.494498880,Maize,Nairobi,413,145.28,27.4,161.1
2021-11-06 15:53:45.525105024,Sorghum,Eldoret,709,79.55,15.9,120.0
2021-11-07 16:26:18.555711104,Sorghum,Eldoret,854,73.12,29.2,102.0
2021-11-08 16:58:51.586317248,Rice,Muranga,632,119.11,29.7,33.0
2021-11-09 17:31:24.616923392,Sugarcane,Kisii,892,96.39,20.8,177.9
2021-11-10 18:03:57.647529472,Rice,Nakuru,481,57.12,26.2,131.9
2021-11-11 18:36:30.678135616,Sorghum,Muranga,383,86.61,26.0,39.2
2021-11-12 19:09:03.708741696,Sugarcane,Meru,865,79.08,22.2,6.0
2021-11-13 19:41:36.739347840,Maize,Eldoret,354,109.84,18.9,58.1
2021-11-14 20:14:09.769953984,Coffee,Nakuru,883,78.91,31.1,1.8
2021-11-15 20:46:42.800560064,Tea,Embu,547,56.34,22.5,111.5
2021-11-16 21:19:15.831166208,Sugarcane,Meru,437,73.35,33.5,40.7
2021-11-17 21:51:48.861772352,Wheat,Meru,744,73.16,19.4,167.6
2021-11-18 22:24:21.892378432,Rice,Mombasa,426,123.91,33.7,137.2
2021-11-19 22:56:54.922984576,Beans,Meru,971,52.26,18.4,0.3
2021-11-20 23:29:27.953590720,Sugarcane,Embu,190,50.09,15.7,158.7
2021-11-22 00:02:00.984196800,Coffee,Meru,284,101.66,28.1,7.4
2021-11-23 00:34:34.014802944,Coffee,Meru,434,82.62,19.4,154.6
2021-11-24 01:07:07.045409088,Wheat,Muranga,259,105.43,22.1,78.8
2021-11-25 01:39:40.076015168,Rice,Kisii,709,125.97,18.8,10.6
2021-11-26 02:12:13.106621312,Maize,Nakuru,652,100.08,26.2,124.4
2021-11-27 02:44:46.137227392,Sorghum,Embu,934,69.13,20.9,89.7
2021-11-28 03:17:19.167833536,Wheat,Nakuru,264,70.1,28.2,153.6
2021-11-29 03:49:52.198439680,Beans,Eldoret,600,109.19,29.2,38.7
2021-11-30 04:22:25.229045760,Tea,Mombasa,183,143.26,31.9,98.0
2021-12-01 04:54:58.259651904,Beans,Kisii,640,121.96,21.6,122.5
2021-12-02 05:27:31.290258048,Rice,Muranga,138,108.53,33.7,197.9
2021-12-03 06:00:04.320864128,Beans,Kisii,790,133.65,20.2,173.4
2021-12-04 06:32:37.351470272,Beans,Mombasa,741,133.89,15.1,77.3
2021-12-05 07:05:10.382076416,Beans,Eldoret,942,53.09,33.0,5.0
2021-12-06 07:37:43.412682496,Rice,Nairobi,288,92.97,31.3,183.9
2021-12-07 08:10:16.443288640,Sugarcane,Meru,732,107.62,27.5,49.0
2021-12-08 08:42:49.473894784,Sugarcane,Mombasa,733,58.09,20.6,112.1
2021-12-09 09:15:22.504500864,Sugarcane,Mombasa,571,116.82,22.5,8.4
2021-12-10 09:47:55.535107008,Wheat,Mombasa,629,99.94,29.6,10.3
2021-12-11 10:20:28.565713088,Maize,Muranga,332,60.96,24.4,15.7
2021-12-12 10:53:01.596319232,Wheat,Nairobi,582,69.59,34.8,45.1
2021-12-13 11:25:34.626925376,Coffee,Kisii,224,63.57,29.7,21.0
2021-12-14 11:58:07.657531456,Maize,Mombasa,449,129.15,15.8,60.3
2021-12-15 12:30:40.688137600,Beans,Eldoret,591,102.58,16.9,52.8
2021-12-16 13:03:13.718743744,Sugarcane,Meru,969,51.68,24.4,191.5
2021-12-17 13:35:46.749349824,Sorghum,Kisii,775,68.89,21.7,24.9
2021-12-18 14:08:19.779955968,Wheat,Eldoret,990,80.19,15.4,144.0
2021-12-19 14:40:52.810562112,Wheat,Nakuru,304,113.48,30.0,199.8
2021-12-20 15:13:25.841168192,Wheat,Mombasa,280,120.85,19.6,9.9
2021-12-21 15:45:58.871774336,Beans,Eldoret,403,149.68,21.3,10.1
2021-12-22 16:18:31.902380480,Tea,Kisii,970,107.83,21.4,113.7
2021-12-23 16:51:04.932986560,Coffee,Nairobi,742,91.02,19.8,83.0
2021-12-24 17:23:37.963592704,Wheat,Meru,793,121.88,16.5,10.8
2021-12-25 17:56:10.994198848,Sorghum,Mombasa,133,133.24,15.5,32.5
2021-12-26 18:28:44.024804928,Coffee,Kisii,655,62.34,34.3,88.0
2021-12-27 19:01:17.055411072,Rice,Meru,234,94.89,32.2,134.6
2021-12-28 19:33:50.086017152,Tea,Eldoret,221,52.64,23.9,93.5
2021-12-29 20:06:23.116623296,Sorghum,Muranga,379,105.62,17.5,4.3
2021-12-30 20:38:56.147229440,Coffee,Nakuru,761,103.84,28.9,64.6
2021-12-31 21:11:29.177835520,Tea,Mombasa,511,64.81,34.3,160.9
2022-01-01 21:44:02.208441664,Tea,Embu,625,108.3,24.6,33.3
2022-01-02 22:16:35.239047808,Beans,Muranga,347,104.33,17.5,182.4
2022-01-03 22:49:08.269653888,Wheat,Nairobi,585,91.28,24.3,59.6
2022-01-04 23:21:41.300260032,Sugarcane,Meru,159,122.0,32.4,63.2
2022-01-05 23:54:14.330866176,Wheat,Nairobi,806,141.16,18.7,99.2
2022-01-07 00:26:47.361472256,Sugarcane,Muranga,763,139.17,17.5,172.3
2022-01-08 00:59:20.392078400,Wheat,Meru,908,112.23,27.5,115.4
2022-01-09 01:31:53.422684544,Rice,Embu,109,51.1,33.6,166.4
2022-01-10 02:04:26.453290624,Tea,Mombasa,828,124.97,33.9,110.7
2022-01-11 02:36:59.483896768,Sugarcane,Nairobi,728,63.0,23.7,154.7
2022-01-12 03:09:32.514502848,Coffee,Nairobi,253,67.06,19.7,151.8
2022-01-13 03:42:05.545108992,Beans,Kisii,895,95.59,18.7,135.1
2022-01-14 04:14:38.575715136,Wheat,Nakuru,377,66.69,16.9,110.3
2022-01-15 04:47:11.606321216,Sugarcane,Embu,277,140.1,19.1,70.6
2022-01-16 05:19:44.636927360,Tea,Meru,960,87.52,30.5,90.0
2022-01-17 05:52:17.667533504,Sorghum,Eldoret,697,89.45,17.9,117.1
2022-01-18 06:24:50.698139584,Tea,Mombasa,256,149.84,18.5,154.4
2022-01-19 06:57:23.728745728,Wheat,Muranga,726,86.35,33.1,165.9
2022-01-20 07:29:56.759351872,Coffee,Nakuru,406,118.02,19.2,52.3
2022-01-21 08:02:29.789957952,Tea,Mombasa,831,102.24,30.6,100.1
2022-01-22 08:35:02.820564096,Coffee,Eldoret,281,148.21,23.8,148.4
2022-01-23 09:07:35.851170240,Rice,Kisii,265,134.97,19.2,162.1
2022-01-24 09:40:08.881776320,Tea,Embu,771,59.05,33.0,164.7
2022-01-25 10:12:41.912382464,Wheat,Embu,572,69.8,32.3,117.1
2022-01-26 10:45:14.942988544,Sorghum,Nairobi,173,91.16,30.5,47.9
2022-01-27 11:17:47.973594688,Sorghum,Embu,201,60.41,22.3,82.4
2022-01-28 11:50:21.004200832,Coffee,Mombasa,294,55.43,17.0,106.8
2022-01-29 12:22:54.034806912,Sugarcane,Meru,518,89.53,30.3,0.6
2022-01-30 12:55:27.065413056,Tea,Muranga,359,113.7,33.7,128.3
2022-01-31 13:28:00.096019200,Tea,Nairobi,895,74.4,15.4,27.9
2022-02-01 14:00:33.126625280,Wheat,Embu,111,142.99,33.9,161.6
2022-02-02 14:33:06.157231424,Tea,Muranga,451,147.36,20.4,23.0
2022-02-03 15:05:39.187837568,Sugarcane,Embu,662,73.11,15.8,87.4
2022-02-04 15:38:12.218443648,Maize,Meru,949,65.23,28.7,0.3
2022-02-05 16:10:45.249049792,Rice,Eldoret,159,126.23,32.4,179.4
2022-02-06 16:43:18.279655936,Coffee,Embu,843,117.38,25.3,187.1
2022-02-07 17:15:51.310262016,Rice,Embu,116,140.92,17.7,167.8
2022-02-08 17:48:24.340868160,Coffee,Nakuru,470,139.5,33.1,24.4
2022-02-09 18:20:57.371474240,Wheat,Meru,802,68.71,15.5,58.0
2022-02-10 18:53:30.402080384,Beans,Embu,304,127.81,25.3,181.2
2022-02-11 19:26:03.432686528,Sorghum,Mombasa,878,139.68,28.4,73.8
2022-02-12 19:58:36.463292608,Tea,Nakuru,128,140.82,17.4,1.4
2022-02-13 20:31:09.493898752,Sugarcane,Meru,810,61.31,23.8,124.6
2022-02-14 21:03:42.524504896,Coffee,Mombasa,145,139.91,21.9,80.2
2022-02-15 21:36:15.555110976,Coffee,Mombasa,701,136.37,32.8,36.4
2022-02-16 22:08:48.585717120,Wheat,Meru,407,78.58,18.6,160.2
2022-02-17 22:41:21.616323264,Beans,Muranga,797,66.31,35.0,95.2
2022-02-18 23:13:54.646929344,Tea,Muranga,145,113.95,16.2,55.5
2022-02-19 23:46:27.677535488,Rice,Kisii,409,104.52,17.1,7.7
2022-02-21 00:19:00.708141632,Tea,Mombasa,816,69.2,24.7,8.7
2022-02-22 00:51:33.738747712,Wheat,Eldoret,760,89.81,29.0,162.1
2022-02-23 01:24:06.769353856,Rice,Nairobi,971,118.45,26.0,190.5
2022-02-24 01:56:39.799960000,Coffee,Mombasa,881,147.1,22.4,34.9
2022-02-25 02:29:12.830566080,Wheat,Mombasa,542,114.06,15.5,178.8
2022-02-26 03:01:45.861172224,Maize,Kisii,203,121.2,33.6,193.6
2022-02-27 03:34:18.891778304,Sorghum,Kisii,767,52.26,32.0,166.1
2022-02-28 04:06:51.922384448,Beans,Eldoret,847,67.67,18.2,199.4
2022-03-01 04:39:24.952990592,Rice,Embu,475,114.17,24.6,61.6
2022-03-02 05:11:57.983596672,Maize,Meru,569,104.02,29.7,82.0
2022-03-03 05:44:31.014202816,Sugarcane,Muranga,197,91.02,21.5,159.7
2022-03-04 06:17:04.044808960,Rice,Nakuru,212,148.56,15.7,24.6
2022-03-05 06:49:37.075415040,Wheat,Kisii,678,118.12,16.6,59.7
2022-03-06 07:22:10.106021184,Maize,Mombasa,606,80.97,16.6,71.5
2022-03-07 07:54:43.136627328,Sorghum,Nairobi,582,93.38,34.5,41.5
2022-03-08 08:27:16.167233408,Wheat,Eldoret,987,114.69,27.8,133.2
2022-03-09 08:59:49.197839552,Sorghum,Meru,830,69.75,28.8,95.8
2022-03-10 09:32:22.228445696,Tea,Mombasa,487,58.12,25.1,199.3
2022-03-11 10:04:55.259051776,Wheat,Nairobi,809,65.23,21.8,72.3
2022-03-12 10:37:28.289657920,Tea,Meru,301,137.85,16.6,187.3
2022-03-13 11:10:01.320264000,Maize,Eldoret,558,149.29,15.3,46.8
2022-03-14 11:42:34.350870144,Rice,Muranga,226,52.0,30.2,127.2
2022-03-15 12:15:07.381476288,Sorghum,Nakuru,159,129.17,33.8,72.2
2022-03-16 12:47:40.412082368,Beans,Meru,301,128.12,20.4,154.6
2022-03-17 13:20:13.442688512,Beans,Embu,855,111.23,33.3,55.2
2022-03-18 13:52:46.473294656,Maize,Nairobi,184,81.85,17.5,161.4
2022-03-19 14:25:19.503900736,Maize,Embu,634,107.9,24.7,57.6
2022-03-20 14:57:52.534506880,Wheat,Nairobi,375,72.49,20.5,189.1
2022-03-21 15:30:25.565113024,Wheat,Meru,648,108.82,33.7,33.5
2022-03-22 16:02:58.595719104,Rice,Mombasa,928,139.86,19.3,174.0
2022-03-23 16:35:31.626325248,Sorghum,Nairobi,576,98.52,28.9,192.3
2022-03-24 17:08:04.656931392,Beans,Kisii,402,81.19,26.0,157.5
2022-03-25 17:40:37.687537472,Sorghum,Mombasa,913,55.93,19.6,85.6
2022-03-26 18:13:10.718143616,Tea,Nairobi,598,136.93,16.3,21.2
2022-03-27 18:45:43.748749696,Beans,Muranga,696,52.08,16.6,74.9
2022-03-28 19:18:16.779355840,Coffee,Meru,789,61.11,21.1,21.0
2022-03-29 19:50:49.809961984,Beans,Mombasa,155,60.9,22.4,128.2
2022-03-30 20:23:22.840568064,Beans,Muranga,495,126.98,16.0,15.1
2022-03-31 20:55:55.871174208,Coffee,Meru,270,80.82,23.8,2.2
2022-04-01 21:28:28.901780352,Maize,Embu,626,136.12,33.2,177.1
2022-04-02 22:01:01.932386432,Wheat,Eldoret,325,136.06,18.9,188.9
2022-04-03 22:33:34.962992576,Maize,Kisii,184,54.29,21.7,112.8
2022-04-04 23:06:07.993598720,Sorghum,Nakuru,653,142.84,26.5,9.3
2022-04-05 23:38:41.024204800,Rice,Kisii,670,82.25,34.0,5.0
2022-04-07 00:11:14.054810944,Coffee,Nakuru,367,117.27,17.8,124.7
2022-04-08 00:43:47.085417088,Wheat,Kisii,377,51.12,19.4,35.2
2022-04-09 01:16:20.116023168,Rice,Nairobi,720,137.05,21.0,3.7
2022-04-10 01:48:53.146629312,Sugarcane,Muranga,720,137.05,29.5,172.8
2022-04-11 02:21:26.177235392,Tea,Muranga,154,85.93,17.5,143.0
2022-04-12 02:53:59.207841536,Sugarcane,Nakuru,526,121.55,32.5,29.9
2022-04-13 03:26:32.238447680,Wheat,Nakuru,771,86.45,27.1,171.6
2022-04-14 03:59:05.269053760,Beans,Kisii,217,102.79,16.0,151.4
2022-04-15 04:31:38.299659904,Rice,Embu,277,120.33,15.6,188.0
2022-04-16 05:04:11.330266048,Rice,Mombasa,185,123.97,29.3,89.4
2022-04-17 05:36:44.360872128,Sorghum,Eldoret,293,125.16,27.0,102.4
2022-04-18 06:09:17.391478272,Maize,Kisii,866,129.29,34.8,29.8
2022-04-19 06:41:50.422084416,Sorghum,Mombasa,184,85.49,19.0,53.7
2022-04-20 07:14:23.452690496,Beans,Meru,955,147.14,21.4,67.7
2022-04-21 07:46:56.483296640,Maize,Mombasa,153,60.1,18.3,101.9
2022-04-22 08:19:29.513902784,Rice,Kisii,523,136.68,19.2,155.2
2022-04-23 08:52:02.544508864,Rice,Eldoret,259,105.96,33.9,124.2
2022-04-24 09:24:35.575115008,Maize,Nairobi,148,52.97,34.9,8.1
2022-04-25 09:57:08.605721152,Tea,Kisii,533,74.26,33.4,22.4
2022-04-26 10:29:41.636327232,Sorghum,Nairobi,720,84.34,25.8,129.2
2022-04-27 11:02:14.666933376,Sugarcane,Muranga,655,112.53,33.2,144.5
2022-04-28 11:34:47.697539456,Maize,Nakuru,635,75.46,23.5,9.6
2022-04-29 12:07:20.728145600,Wheat,Muranga,739,78.66,16.9,163.8
2022-04-30 12:39:53.758751744,Maize,Meru,899,89.43,20.8,8.0
2022-05-01 13:12:26.789357824,Sorghum,Mombasa,424,54.34,28.5,47.4
2022-05-02 13:44:59.819963968,Wheat,Nairobi,340,109.27,22.7,138.5
2022-05-03 14:17:32.850570112,Beans,Meru,318,57.31,33.7,49.3
2022-05-04 14:50:05.881176192,Maize,Mombasa,438,60.05,18.8,158.9
2022-05-05 15:22:38.911782336,Sorghum,Muranga,519,56.34,30.0,133.2
2022-05-06 15:55:11.942388480,Beans,Nakuru,782,50.58,29.3,0.8
2022-05-07 16:27:44.972994560,Rice,Nakuru,516,115.23,25.4,100.8
2022-05-08 17:00:18.003600704,Rice,Nakuru,240,114.78,24.1,11.0
2022-05-09 17:32:51.034206848,Sorghum,Nairobi,710,119.0,30.7,24.6
2022-05-10 18:05:24.064812928,Sorghum,Kisii,525,60.98,17.6,141.2
2022-05-11 18:37:57.095419072,Sugarcane,Meru,528,74.59,22.6,2.5
2022-05-12 19:10:30.126025152,Beans,Nakuru,108,80.51,26.2,194.8
2022-05-13 19:43:03.156631296,Rice,Muranga,391,101.74,17.0,0.3
2022-05-14 20:15:36.187237440,Wheat,Kisii,446,141.71,16.9,134.2
2022-05-15 20:48:09.217843520,Wheat,Meru,383,97.39,23.7,80.2
2022-05-16 21:20:42.248449664,Beans,Eldoret,838,102.74,22.8,159.9
2022-05-17 21:53:15.279055808,Sorghum,Eldoret,749,80.35,16.5,134.2
2022-05-18 22:25:48.309661888,Sugarcane,Nakuru,511,124.43,30.2,41.1
2022-05-19 22:58:21.340268032,Sorghum,Mombasa,125,118.65,24.4,180.8
2022-05-20 23:30:54.370874176,Coffee,Muranga,546,145.16,32.4,196.4
2022-05-22 00:03:27.401480256,Beans,Nairobi,899,140.17,17.6,47.0
2022-05-23 00:36:00.432086400,Maize,Nairobi,631,50.77,15.0,57.1
2022-05-24 01:08:33.462692544,Rice,Mombasa,616,99.87,23.8,128.9
2022-05-25 01:41:06.493298624,Maize,Kisii,102,57.05,15.8,108.6
2022-05-26 02:13:39.523904768,Rice,Nakuru,808,92.02,25.7,65.3
2022-05-27 02:46:12.554510848,Sugarcane,Meru,122,142.17,31.6,70.5
2022-05-28 03:18:45.585116992,Wheat,Nairobi,961,88.04,20.8,42.0
2022-05-29 03:51:18.615723136,Rice,Nakuru,883,111.71,18.3,119.5
2022-05-30 04:23:51.646329216,Wheat,Meru,562,122.87,15.0,76.8
2022-05-31 04:56:24.676935360,Rice,Nairobi,837,86.75,28.6,2.3
2022-06-01 05:28:57.707541504,Beans,Kisii,217,116.16,34.3,144.3
2022-06-02 06:01:30.738147584,Beans,Eldoret,961,72.17,23.1,113.5
2022-06-03 06:34:03.768753728,Maize,Nairobi,973,91.32,18.0,119.7
2022-06-04 07:06:36.799359872,Coffee,Meru,354,59.72,26.4,106.6
2022-06-05 07:39:09.829965952,Rice,Muranga,192,114.5,28.3,173.8
2022-06-06 08:11:42.860572096,Sorghum,Meru,650,116.02,19.4,35.2
2022-06-07 08:44:15.891178240,Beans,Muranga,687,148.3,20.1,97.6
2022-06-08 09:16:48.921784320,Sugarcane,Nairobi,674,59.99,17.8,164.9
2022-06-09 09:49:21.952390464,Coffee,Eldoret,282,85.3,28.0,167.3
2022-06-10 10:21:54.982996544,Wheat,Muranga,874,54.39,26.9,35.7
2022-06-11 10:54:28.013602688,Wheat,Embu,158,75.27,31.3,111.4
2022-06-12 11:27:01.044208832,Tea,Eldoret,591,133.87,18.1,150.9
2022-06-13 11:59:34.074814912,Tea,Nairobi,928,95.13,34.8,8.6
2022-06-14 12:32:07.105421056,Sorghum,Nairobi,878,111.81,34.5,151.2
2022-06-15 13:04:40.136027200,Sugarcane,Mombasa,993,147.72,22.1,123.1
2022-06-16 13:37:13.166633280,Tea,Nakuru,712,131.46,22.6,113.4
2022-06-17 14:09:46.197239424,Maize,Embu,984,53.0,31.0,163.8
2022-06-18 14:42:19.227845568,Beans,Mombasa,885,97.08,25.3,46.9
2022-06-19 15:14:52.258451648,Sugarcane,Muranga,823,94.35,29.3,123.2
2022-06-20 15:47:25.289057792,Tea,Nairobi,514,94.09,28.9,67.7
2022-06-21 16:19:58.319663936,Maize,Meru,297,110.11,21.0,12.3
2022-06-22 16:52:31.350270016,Coffee,Nairobi,397,55.73,21.1,32.8
2022-06-23 17:25:04.380876160,Tea,Mombasa,490,133.17,27.5,116.0
2022-06-24 17:57:37.411482240,Maize,Eldoret,695,61.59,34.6,97.3
2022-06-25 18:30:10.442088384,Beans,Embu,336,141.45,19.1,44.0
2022-06-26 19:02:43.472694528,Tea,Muranga,218,146.4,18.2,38.0
2022-06-27 19:35:16.503300608,Wheat,Mombasa,305,136.15,24.3,190.4
2022-06-28 20:07:49.533906752,Maize,Nairobi,297,129.35,15.7,105.6
2022-06-29 20:40:22.564512896,Maize,Nakuru,883,95.97,32.9,25.7
2022-06-30 21:12:55.595118976,Rice,Eldoret,271,106.54,23.6,3.7
2022-07-01 21:45:28.625725120,Rice,Meru,167,138.4,28.9,162.3
2022-07-02 22:18:01.656331264,Maize,Nakuru,528,149.16,22.3,69.1
2022-07-03 22:50:34.686937344,Sugarcane,Eldoret,175,100.49,25.3,199.3
2022-07-04 23:23:07.717543488,Coffee,Mombasa,600,141.59,22.3,52.8
2022-07-05 23:55:40.748149632,Maize,Nakuru,694,94.73,26.4,54.8
2022-07-07 00:28:13.778755712,Sorghum,Nairobi,701,130.72,16.9,22.6
2022-07-08 01:00:46.809361856,Maize,Eldoret,532,104.2,26.8,72.0
2022-07-09 01:33:19.839968000,Sorghum,Meru,959,95.1,27.1,65.8
2022-07-10 02:05:52.870574080,Tea,Meru,130,146.65,17.1,78.9
2022-07-11 02:38:25.901180224,Wheat,Nairobi,244,103.1,23.7,71.0
2022-07-12 03:10:58.931786304,Maize,Kisii,336,123.29,30.4,124.4
2022-07-13 03:43:31.962392448,Beans,Kisii,694,135.44,29.4,80.9
2022-07-14 04:16:04.992998592,Wheat,Nakuru,232,93.34,16.5,123.2
2022-07-15 04:48:38.023604672,Rice,Mombasa,886,116.0,34.5,179.4
2022-07-16 05:21:11.054210816,Sorghum,Meru,116,142.15,28.1,53.5
2022-07-17 05:53:44.084816960,Wheat,Mombasa,675,124.05,28.1,189.2
2022-07-18 06:26:17.115423040,Beans,Embu,542,105.22,15.8,25.1
2022-07-19 06:58:50.146029184,Rice,Embu,915,120.01,19.3,96.2
2022-07-20 07:31:23.176635328,Beans,Eldoret,339,78.32,32.5,172.6
2022-07-21 08:03:56.207241408,Tea,Nairobi,289,76.24,21.0,86.7
2022-07-22 08:36:29.237847552,Rice,Eldoret,277,67.79,21.1,52.2
2022-07-23 09:09:02.268453696,Tea,Embu,481,62.21,20.4,94.6
2022-07-24 09:41:35.299059776,Sorghum,Muranga,500,83.23,33.0,62.7
2022-07-25 10:14:08.329665920,Sorghum,Embu,934,91.12,22.1,52.9
2022-07-26 10:46:41.360272000,Maize,Meru,374,72.87,23.7,172.5
2022-07-27 11:19:14.390878144,Rice,Meru,156,88.91,24.1,116.0
2022-07-28 11:51:47.421484288,Tea,Mombasa,884,133.22,31.1,197.0
2022-07-29 12:24:20.452090368,Coffee,Eldoret,598,64.87,29.9,50.4
2022-07-30 12:56:53.482696512,Tea,Kisii,261,141.72,33.7,56.6
2022-07-31 13:29:26.513302656,Sorghum,Mombasa,429,59.74,27.4,48.1
2022-08-01 14:01:59.543908736,Coffee,Mombasa,674,77.27,16.8,16.7
2022-08-02 14:34:32.574514880,Beans,Nairobi,650,70.57,20.9,78.8
2022-08-03 15:07:05.605121024,Tea,Nairobi,624,127.4,17.5,192.3
2022-08-04 15:39:38.635727104,Maize,Kisii,376,145.78,18.0,107.0
2022-08-05 16:12:11.666333248,Sorghum,Embu,102,81.63,23.0,174.6
2022-08-06 16:44:44.696939392,Tea,Meru,336,63.87,21.2,51.0
2022-08-07 17:17:17.727545472,Sorghum,Mombasa,715,81.4,33.6,63.3
2022-08-08 17:49:50.758151616,Coffee,Meru,152,128.94,32.2,180.2
2022-08-09 18:22:23.788757696,Sorghum,Nakuru,997,105.66,18.1,17.5
2022-08-10 18:54:56.819363840,Maize,Nairobi,641,147.84,21.1,157.0
2022-08-11 19:27:29.849969984,Rice,Nakuru,134,113.32,29.7,81.1
2022-08-12 20:00:02.880576064,Tea,Embu,723,123.64,19.3,176.8
2022-08-13 20:32:35.911182208,Sugarcane,Muranga,286,113.95,25.1,197.8
2022-08-14 21:05:08.941788352,Maize,Nairobi,887,110.67,27.2,114.1
2022-08-15 21:37:41.972394432,Coffee,Kisii,499,99.94,23.6,168.0
2022-08-16 22:10:15.003000576,Rice,Meru,866,74.56,22.9,147.9
2022-08-17 22:42:48.033606720,Tea,Nakuru,282,67.95,33.6,88.0
2022-08-18 23:15:21.064212800,Wheat,Kisii,564,123.6,24.5,20.5
2022-08-19 23:47:54.094818944,Wheat,Muranga,399,132.3,22.4,98.7
2022-08-21 00:20:27.125425088,Coffee,Nairobi,850,78.13,17.0,44.7
2022-08-22 00:53:00.156031168,Wheat,Meru,869,51.28,17.7,122.0
2022-08-23 01:25:33.186637312,Sorghum,Nairobi,848,115.51,19.9,145.3
2022-08-24 01:58:06.217243392,Sugarcane,Nairobi,306,96.07,27.4,106.4
2022-08-25 02:30:39.247849536,Wheat,Meru,346,102.21,28.9,124.6
2022-08-26 03:03:12.278455680,Rice,Meru,683,57.98,15.7,155.4
2022-08-27 03:35:45.309061760,Wheat,Meru,223,120.89,31.4,148.8
2022-08-28 04:08:18.339667904,Tea,Kisii,737,125.74,22.2,127.2
2022-08-29 04:40:51.370274048,Coffee,Eldoret,943,70.56,21.5,78.4
2022-08-30 05:13:24.400880128,Sugarcane,Muranga,808,89.22,25.8,109.2
2022-08-31 05:45:57.431486272,Rice,Embu,253,123.27,33.4,147.2
2022-09-01 06:18:30.462092416,Rice,Embu,435,121.57,20.1,28.0
2022-09-02 06:51:03.492698496,Rice,Meru,172,144.34,26.8,12.7
2022-09-03 07:23:36.523304640,Sugarcane,Kisii,960,141.33,25.2,81.1
2022-09-04 07:56:09.553910784,Wheat,Mombasa,150,119.95,23.7,163.0
2022-09-05 08:28:42.584516864,Wheat,Kisii,385,127.79,16.4,46.5
2022-09-06 09:01:15.615123008,Tea,Kisii,785,121.53,28.5,51.8
2022-09-07 09:33:48.645729152,Sugarcane,Kisii,828,100.19,28.4,117.1
2022-09-08 10:06:21.676335232,Sugarcane,Nakuru,513,103.37,25.1,106.1
2022-09-09 10:38:54.706941376,Sorghum,Embu,311,135.79,30.0,173.0
2022-09-10 11:11:27.737547456,Rice,Embu,951,102.04,27.2,197.7
2022-09-11 11:44:00.768153600,Sugarcane,Kisii,624,119.81,24.0,71.9
2022-09-12 12:16:33.798759744,Maize,Meru,304,53.38,32.1,168.9
2022-09-13 12:49:06.829365824,Sorghum,Nakuru,111,72.61,18.1,60.3
2022-09-14 13:21:39.859971968,Maize,Meru,756,93.67,34.7,57.7
2022-09-15 13:54:12.890578112,Tea,Meru,951,85.4,30.9,87.7
2022-09-16 14:26:45.921184192,Beans,Meru,849,125.77,28.6,26.0
2022-09-17 14:59:18.951790336,Sugarcane,Mombasa,540,148.55,20.6,5.9
2022-09-18 15:31:51.982396480,Sorghum,Nakuru,880,107.37,29.7,193.7
2022-09-19 16:04:25.013002560,Maize,Eldoret,681,120.85,18.5,120.4
2022-09-20 16:36:58.043608704,Maize,Kisii,384,68.68,31.9,99.8
2022-09-21 17:09:31.074214848,Beans,Muranga,760,97.96,15.3,81.8
2022-09-22 17:42:04.104820928,Maize,Eldoret,716,88.06,34.8,4.5
2022-09-23 18:14:37.135427072,Maize,Meru,609,128.81,29.8,150.2
2022-09-24 18:47:10.166033152,Sugarcane,Embu,105,119.27,29.9,167.0
2022-09-25 19:19:43.196639296,Sugarcane,Nairobi,780,135.83,15.7,112.6
2022-09-26 19:52:16.227245440,Sorghum,Mombasa,208,109.45,24.3,12.7
2022-09-27 20:24:49.257851520,Beans,Eldoret,793,140.59,16.8,124.2
2022-09-28 20:57:22.288457664,Tea,Nakuru,707,53.29,30.9,96.6
2022-09-29 21:29:55.319063808,Sugarcane,Meru,262,117.42,32.6,99.5
2022-09-30 22:02:28.349669888,Rice,Embu,128,86.5,22.8,7.6
2022-10-01 22:35:01.380276032,Sorghum,Nairobi,175,92.68,17.1,156.5
2022-10-02 23:07:34.410882176,Sorghum,Nakuru,944,75.16,27.8,124.9
2022-10-03 23:40:07.441488256,Beans,Mombasa,975,83.75,25.2,160.9
2022-10-05 00:12:40.472094400,Beans,Eldoret,471,134.34,23.8,14.1
2022-10-06 00:45:13.502700544,Coffee,Nakuru,274,112.56,15.2,150.8
2022-10-07 01:17:46.533306624,Beans,Meru,693,118.98,18.7,179.7
2022-10-08 01:50:19.563912768,Coffee,Nairobi,447,82.14,34.5,55.6
2022-10-09 02:22:52.594518848,Coffee,Embu,828,70.53,33.8,135.9
2022-10-10 02:55:25.625124992,Sorghum,Mombasa,657,104.49,15.5,12.0
2022-10-11 03:27:58.655731136,Rice,Eldoret,790,64.82,16.2,38.0
