Date,Crop_Type,Region,Market_Price_Per_Tonne_USD
2017-05-12,Tea,Kisii,74.72
2019-08-19,Sugarcane,Muranga,81.33
2019-05-25,Sugarcane,Muranga,61.95
2021-05-08,Sugarcane,Nakuru,70.31
2016-08-02,Sugarcane,Kericho,126.07
2020-03-05,Sugarcane,Nairobi,85.11
2018-06-29,Beans,Kericho,122.5
2022-02-20,Maize,Muranga,101.69
2022-07-06,Tomatoes,Kericho,57.44
2020-01-30,Sugarcane,Kericho,99.89
2023-08-28,Sugarcane,Embu,130.78
2021-10-29,Wheat,Nakuru,75.72
2023-05-23,Maize,Embu,117.77
2018-09-17,Tomatoes,Nairobi,63.88
2018-03-08,Potatoes,Nairobi,56.28
2015-12-23,Potatoes,Muranga,83.23
2019-06-13,Tea,Nandi,86.7
2021-05-10,Cabbage,Kisii,131.32
2023-06-18,Sorghum,Meru,95.21
2020-06-29,Wheat,Nakuru,49.75
2021-06-16,Maize,Nandi,116.08
2017-05-19,Maize,Nakuru,96.31
2017-06-04,Cabbage,Kisii,79.8
2020-06-24,Tea,Kisii,136.27
2021-01-10,Coffee,Kiambu,58.53
2018-11-14,Beans,Embu,149.59
2018-07-07,Tea,Muranga,80.09
2016-09-11,Tomatoes,Kiambu,95.31
2017-06-01,Tea,Nairobi,151.51
2017-03-07,Cabbage,Meru,131.35
2020-12-12,Cabbage,Muranga,48.92
2018-07-20,Sorghum,Nairobi,109.4
2016-09-10,Wheat,Kericho,77.24
2020-01-09,Sugarcane,Embu,101.02
2015-09-02,Potatoes,Embu,129.16
2022-12-05,Cabbage,Embu,99.54
2021-11-02,Sorghum,Kiambu,48.52
2017-07-18,Beans,Uasin Gishu,103.6
2018-06-24,Potatoes,Nandi,42.9
2016-06-03,Coffee,Kisii,81.81
2023-10-18,Maize,Meru,97.36
2021-08-06,Beans,Kisii,117.36
2015-01-08,Coffee,Uasin Gishu,100.74
2021-11-30,Potatoes,Kericho,58.23
2020-07-12,Beans,Kericho,151.87
2016-05-09,Sorghum,Kericho,118.04
2019-06-18,Coffee,Muranga,78.04
2022-11-20,Maize,Nairobi,155.91
2017-11-28,Sugarcane,Nairobi,145.91
2022-03-25,Sorghum,Kericho,57.22
2015-07-06,Tomatoes,Meru,118.65
2022-09-02,Maize,Kiambu,107.21
2020-02-21,Wheat,Meru,63.14
2020-11-10,Tea,Meru,68.02
2015-03-27,Wheat,Nairobi,107.65
2023-07-13,Cabbage,Embu,78.55
2015-05-17,Sugarcane,Meru,140.18
2021-10-04,Tomatoes,Meru,51.73
2020-10-22,Tomatoes,Kisii,149.68
2019-06-25,Tea,Embu,140.87
2023-11-02,Coffee,Nairobi,128.63
2021-01-27,Tea,Kiambu,71.51
2019-10-18,Cabbage,Nandi,125.79
2021-01-26,Wheat,Nairobi,92.65
2019-11-23,Tomatoes,Nairobi,116.05
2017-05-21,Wheat,Meru,77.51
2021-06-27,Maize,Kisii,140.3
2021-11-08,Sugarcane,Uasin Gishu,44.87
2017-08-01,Beans,Kericho,122.98
2019-06-15,Cabbage,Nakuru,139.44
2022-10-08,Beans,Kisii,117.57
2022-04-14,Cabbage,Uasin Gishu,63.04
2023-11-01,Potatoes,Meru,74.2
2023-01-15,Sugarcane,Meru,101.79
2015-12-15,Maize,Kiambu,79.53
2019-08-04,Sugarcane,Uasin Gishu,40.59
2018-04-11,Coffee,Muranga,44.88
2015-01-10,Cabbage,Kericho,132.13
2022-08-19,Beans,Nakuru,50.04
2019-01-01,Cabbage,Kiambu,151.36
2016-10-28,Coffee,Kisii,93.13
2022-02-06,Cabbage,Kisii,130.98
2019-03-03,Sugarcane,Uasin Gishu,55.06
2020-12-16,Sorghum,Kericho,151.18
2016-08-23,Cabbage,Kericho,44.06
2022-04-06,Potatoes,Kisii,45.06
2015-11-23,Potatoes,Muranga,46.55
2017-09-06,Tomatoes,Meru,52.41
2021-09-17,Potatoes,Kericho,98.42
2016-09-20,Cabbage,Uasin Gishu,134.59
2019-06-18,Cabbage,Kisii,74.19
2022-07-28,Sorghum,Meru,129.49
2023-06-16,Potatoes,Embu,132.89
2015-10-01,Wheat,Nairobi,148.99
2016-11-15,Cabbage,Meru,57.92
2015-04-26,Maize,Kericho,56.26
2017-05-10,Maize,Nairobi,54.65
2020-06-26,Beans,Kericho,83.12
2016-11-23,Sorghum,Uasin Gishu,98.73
2023-08-29,Coffee,Nandi,95.39
2018-01-10,Wheat,Meru,70.85
2021-06-29,Cabbage,Nairobi,114.64
2023-03-28,Sugarcane,Uasin Gishu,80.59
2020-12-01,Tea,Kericho,83.93
2019-11-28,Tea,Meru,52.66
2023-07-27,Coffee,Uasin Gishu,111.07
2015-06-03,Tomatoes,Kericho,118.63
2020-03-15,Sugarcane,Nandi,130.95
2018-11-28,Tea,Nandi,148.48
2018-07-13,Coffee,Nakuru,131.92
2015-11-11,Tea,Kiambu,68.29
2017-11-30,Sorghum,Uasin Gishu,68.28
2015-04-15,Beans,Kiambu,149.81
2020-04-08,Tomatoes,Nakuru,134.82
2020-03-28,Sorghum,Muranga,133.87
2018-05-01,Sugarcane,Meru,126.37
2018-11-25,Coffee,Kericho,72.06
2021-07-29,Wheat,Kisii,141.69
2023-05-22,Sugarcane,Kiambu,57.15
2019-11-08,Sugarcane,Kiambu,82.0
2020-05-14,Potatoes,Uasin Gishu,81.58
2022-08-12,Wheat,Meru,107.22
2019-05-23,Maize,Uasin Gishu,95.61
2016-12-09,Potatoes,Nandi,95.18
2016-10-12,Coffee,Kiambu,106.43
2022-11-11,Maize,Meru,89.85
2017-08-04,Tea,Embu,70.0
2016-10-22,Tea,Muranga,119.69
2020-11-16,Sugarcane,Kericho,134.88
2022-03-20,Potatoes,Nakuru,97.48
2021-05-18,Cabbage,Muranga,117.94
2021-09-16,Wheat,Nakuru,104.24
2018-02-06,Maize,Kiambu,47.08
2016-11-30,Wheat,Muranga,90.77
2021-02-24,Potatoes,Muranga,41.18
2020-07-31,Sugarcane,Kericho,119.43
2021-07-02,Sorghum,Kisii,100.98
2021-01-10,Tea,Kericho,55.22
2016-07-05,Maize,Uasin Gishu,105.06
2016-02-09,Maize,Kisii,147.81
2016-04-06,Coffee,Muranga,80.86
2020-12-19,Maize,Kisii,157.88
2022-10-09,Potatoes,Kisii,155.13
2017-05-23,Maize,Uasin Gishu,134.24
2015-03-25,Maize,Meru,137.66
2018-11-23,Wheat,Kiambu,89.27
2022-09-02,Sugarcane,Meru,88.3
2022-04-29,Beans,Kiambu,154.53
2023-09-16,Maize,Meru,83.94
2015-08-09,Cabbage,Meru,51.62
2022-02-13,Sugarcane,Nakuru,58.32
2018-10-23,Tomatoes,Kisii,125.25
2023-10-24,Coffee,Nandi,85.96
2015-04-22,Wheat,Uasin Gishu,63.92
2016-09-06,Coffee,Meru,137.65
2019-05-01,Sorghum,Muranga,98.64
2023-02-19,Maize,Embu,108.12
2016-04-19,Tea,Nakuru,58.47
2022-11-23,Cabbage,Embu,63.13
2020-03-28,Wheat,Nairobi,55.1
2015-09-28,Coffee,Kericho,101.75
2021-10-04,Maize,Nairobi,133.08
2020-04-04,Tea,Kiambu,127.87
2022-07-17,Tea,Meru,71.35
2018-10-22,Sorghum,Uasin Gishu,142.19
2015-02-09,Sugarcane,Muranga,52.68
2020-06-05,Cabbage,Nandi,53.69
2021-02-14,Beans,Nandi,141.92
2023-11-10,Cabbage,Nakuru,69.33
2017-09-20,Sorghum,Nakuru,124.97
2020-07-05,Potatoes,Nakuru,41.09
2022-01-27,Sugarcane,Nakuru,51.23
2023-06-03,Wheat,Kisii,113.11
2015-10-17,Sugarcane,Meru,61.89
2021-10-16,Sorghum,Embu,43.39
2021-11-23,Sorghum,Meru,96.03
2023-11-27,Wheat,Meru,79.66
2022-04-29,Wheat,Nairobi,136.27
2015-10-06,Wheat,Uasin Gishu,138.26
2023-01-03,Sugarcane,Muranga,113.73
2016-08-03,Maize,Kiambu,75.16
2017-05-12,Coffee,Uasin Gishu,95.4
2015-09-11,Tomatoes,Nakuru,124.27
2015-06-30,Wheat,Embu,48.32
2016-11-11,Coffee,Nairobi,79.9
2017-04-04,Tomatoes,Kisii,138.68
2016-11-30,Sugarcane,Embu,88.72
2022-02-26,Coffee,Nairobi,114.96
2018-09-11,Wheat,Kericho,51.56
2018-10-12,Beans,Kisii,133.25
2019-08-01,Sorghum,Nakuru,52.06
2022-06-20,Coffee,Kiambu,143.38
2021-09-04,Tea,Nakuru,52.79
2019-06-27,Tea,Embu,146.91
2020-05-11,Coffee,Nakuru,83.65
2023-08-23,Wheat,Kericho,114.94
2015-07-31,Cabbage,Nakuru,141.59
2019-03-19,Wheat,Nairobi,41.23
2016-01-19,Sugarcane,Nandi,71.88
2019-09-11,Wheat,Nakuru,149.0
2015-12-08,Sugarcane,Kericho,86.58
2020-01-13,Cabbage,Meru,124.77
2020-06-10,Beans,Meru,56.8
2017-04-23,Sugarcane,Kiambu,121.4
2023-07-07,Potatoes,Kiambu,48.78
2019-03-15,Tea,Kiambu,126.08
2016-02-24,Sorghum,Uasin Gishu,78.86
2022-08-30,Tea,Muranga,95.9
2023-11-15,Sugarcane,Kiambu,59.95
2020-06-11,Potatoes,Nakuru,115.34
2020-04-16,Maize,Kiambu,80.51
2020-01-24,Beans,Muranga,86.01
2015-11-02,Beans,Uasin Gishu,118.26
2022-07-12,Maize,Muranga,61.46
2017-05-18,Sorghum,Embu,142.24
2022-01-28,Cabbage,Kiambu,128.71
2018-02-09,Tomatoes,Kiambu,109.33
2018-12-05,Potatoes,Kiambu,55.4
2015-07-25,Sugarcane,Embu,122.45
2023-12-01,Tomatoes,Muranga,42.17
2016-05-10,Sorghum,Nairobi,136.53
2023-07-16,Cabbage,Nakuru,76.46
2020-03-24,Beans,Kericho,54.07
2021-12-26,Sugarcane,Nakuru,59.74
2017-11-11,Sugarcane,Kiambu,155.58
2015-08-01,Cabbage,Uasin Gishu,132.86
2015-11-06,Tea,Embu,68.54
2022-06-01,Potatoes,Nairobi,155.62
2020-06-14,Cabbage,Kisii,56.81
2022-09-01,Wheat,Nairobi,128.02
2015-09-29,Wheat,Kericho,118.81
2019-12-28,Cabbage,Nakuru,138.58
2023-03-05,Beans,Kiambu,85.8
2023-12-18,Cabbage,Nandi,88.22
2020-09-10,Coffee,Kisii,114.95
2016-03-18,Sorghum,Kiambu,87.78
2021-01-18,Wheat,Embu,44.96
2022-09-15,Tomatoes,Kisii,127.56
2015-09-11,Cabbage,Kericho,116.91
2016-06-04,Wheat,Nandi,90.85
2017-09-03,Sorghum,Muranga,76.34
2015-01-10,Sorghum,Muranga,78.49
2022-08-05,Tomatoes,Muranga,128.92
2021-12-27,Sugarcane,Uasin Gishu,127.5
2022-10-03,Coffee,Muranga,138.27
2019-05-03,Cabbage,Meru,131.46
2021-10-19,Maize,Kisii,130.95
2018-02-08,Cabbage,Nandi,70.21
2015-06-02,Sugarcane,Embu,52.19
2019-07-17,Potatoes,Meru,131.41
2023-02-12,Tea,Meru,51.83
2022-12-26,Beans,Nandi,157.85
2023-09-09,Sugarcane,Embu,145.01
2022-09-01,Sorghum,Kisii,104.02
2020-01-31,Maize,Nakuru,82.26
2018-04-29,Beans,Kiambu,103.22
2019-10-19,Wheat,Nakuru,128.12
2022-02-23,Cabbage,Kericho,130.76
2018-01-09,Beans,Nandi,48.84
2021-12-11,Wheat,Nakuru,136.58
2017-06-13,Tea,Nakuru,116.98
2018-01-16,Wheat,Nakuru,44.87
2023-12-10,Maize,Muranga,77.58
2015-04-14,Sorghum,Nairobi,101.28
2023-09-03,Sugarcane,Nakuru,62.61
2020-03-29,Tomatoes,Kiambu,58.63
2023-12-14,Sugarcane,Nandi,41.71
2023-05-31,Sugarcane,Kericho,149.39
2017-10-03,Wheat,Nairobi,46.73
2016-02-11,Cabbage,Uasin Gishu,83.92
2018-11-02,Beans,Kiambu,64.69
2015-06-16,Tomatoes,Kiambu,128.92
2016-05-23,Tomatoes,Muranga,124.86
2019-07-20,Beans,Muranga,136.75
2021-06-18,Beans,Nandi,114.02
2017-02-01,Sorghum,Kiambu,111.0
2016-11-11,Maize,Embu,88.85
2021-11-29,Tea,Embu,116.36
2020-10-21,Maize,Nandi,53.82
2018-03-10,Beans,Nakuru,122.14
2016-08-04,Cabbage,Meru,52.47
2015-09-19,Coffee,Uasin Gishu,143.41
2018-09-25,Coffee,Kericho,100.68
2018-08-24,Tea,Muranga,103.64
2021-04-11,Beans,Kericho,110.18
2019-03-19,Coffee,Meru,133.13
2016-07-14,Tea,Kisii,97.42
2018-01-04,Tomatoes,Nandi,91.31
2020-03-18,Tea,Nakuru,74.6
2015-06-24,Tomatoes,Nairobi,55.36
2020-11-26,Sorghum,Nakuru,62.84
2021-02-08,Coffee,Kiambu,40.06
2015-07-11,Tea,Nakuru,144.33
2015-03-06,Tea,Kiambu,131.8
2023-03-30,Tea,Kericho,66.24
2019-02-06,Cabbage,Kisii,40.29
2023-09-07,Tea,Muranga,99.05
2019-04-17,Cabbage,Kisii,89.51
2022-12-21,Sugarcane,Kiambu,133.12
2018-02-25,Sorghum,Nairobi,88.35
2020-04-21,Sugarcane,Meru,143.69
2016-01-04,Potatoes,Kericho,51.5
2017-04-30,Sugarcane,Kericho,83.9
2015-02-12,Beans,Nakuru,152.07
2020-03-22,Tomatoes,Muranga,41.41
2021-12-10,Beans,Nakuru,86.89
2015-03-19,Maize,Nakuru,71.16
2022-11-13,Sugarcane,Kiambu,103.82
2019-12-30,Coffee,Meru,73.45
2018-07-17,Wheat,Muranga,144.39
2016-11-04,Sugarcane,Nakuru,152.46
2016-12-01,Sorghum,Kericho,141.9
2017-01-28,Sugarcane,Nakuru,87.83
2020-04-07,Cabbage,Uasin Gishu,158.79
2022-08-07,Maize,Nandi,128.2
2023-02-20,Tea,Kericho,82.67
2017-06-20,Maize,Uasin Gishu,51.24
2023-01-15,Maize,Nandi,120.05
2017-09-19,Tomatoes,Nairobi,127.43
2018-04-06,Wheat,Uasin Gishu,54.7
2021-07-14,Maize,Kiambu,105.97
2021-02-18,Tomatoes,Nairobi,158.45
2019-01-16,Tea,Embu,79.15
2021-05-19,Beans,Muranga,76.23
2016-01-25,Tea,Kericho,148.4
2017-09-26,Coffee,Embu,54.09
2016-06-08,Maize,Kericho,152.02
2020-01-30,Maize,Muranga,133.54
2019-02-15,Beans,Muranga,86.9
2016-10-20,Sorghum,Kericho,50.03
2022-07-26,Maize,Muranga,42.3
2017-06-09,Wheat,Uasin Gishu,85.1
2019-01-21,Potatoes,Kisii,124.64
2023-08-27,Maize,Meru,98.5
2023-09-02,Potatoes,Kericho,128.64
2016-03-27,Tea,Embu,120.47
2021-10-11,Sugarcane,Embu,108.75
2023-10-28,Sorghum,Muranga,156.1
2019-03-18,Tomatoes,Kericho,127.41
2023-06-21,Cabbage,Kisii,149.75
2017-06-01,Sorghum,Kisii,69.06
2015-11-09,Cabbage,Meru,125.64
2017-04-19,Tea,Uasin Gishu,111.74
2022-01-10,Sorghum,Meru,150.92
2023-12-22,Tomatoes,Kiambu,101.25
2016-01-10,Cabbage,Embu,73.56
2016-03-26,Beans,Kisii,86.18
2023-05-21,Wheat,Muranga,66.26
2016-08-17,Sorghum,Kisii,66.4
2023-11-25,Tea,Kisii,96.45
2018-05-18,Maize,Nandi,147.11
2016-05-14,Tomatoes,Embu,63.02
2016-04-08,Cabbage,Kiambu,74.54
2023-10-01,Cabbage,Meru,142.36
2015-04-23,Wheat,Kiambu,80.71
2017-11-01,Cabbage,Nandi,155.49
2023-10-03,Potatoes,Uasin Gishu,72.27
2021-07-06,Coffee,Kiambu,93.06
2020-04-08,Potatoes,Kisii,51.47
2015-05-20,Cabbage,Nairobi,159.06
2018-11-25,Tomatoes,Kericho,146.82
2023-01-28,Sorghum,Kiambu,138.11
2023-09-04,Tea,Kericho,58.88
2016-05-31,Maize,Nandi,156.32
2022-03-01,Sorghum,Kiambu,151.5
2020-05-01,Beans,Kiambu,92.28
2022-12-03,Sorghum,Nakuru,121.8
2023-08-07,Sorghum,Kisii,159.1
2020-12-05,Tea,Muranga,89.17
2017-06-06,Wheat,Kericho,53.57
2023-07-28,Cabbage,Uasin Gishu,144.13
2023-07-02,Wheat,Nakuru,97.18
2018-09-03,Beans,Kisii,158.44
2015-02-19,Sugarcane,Nandi,106.11
2015-01-19,Maize,Kericho,43.54
2016-12-26,Potatoes,Meru,99.01
2021-02-22,Maize,Nandi,126.17
2019-01-13,Cabbage,Muranga,43.12
2022-02-19,Maize,Kericho,89.61
2016-03-27,Coffee,Nandi,58.67
2021-05-25,Potatoes,Nakuru,117.17
2018-03-10,Beans,Nandi,154.88
2018-01-12,Cabbage,Muranga,114.95
2021-09-04,Tomatoes,Muranga,123.39
2015-08-03,Beans,Nairobi,87.59
2019-03-30,Coffee,Kiambu,107.58
2021-03-12,Potatoes,Meru,105.26
2015-05-08,Tea,Meru,131.15
2020-01-20,Coffee,Nakuru,142.83
2017-01-29,Beans,Muranga,119.55
2021-09-17,Cabbage,Nairobi,157.58
2023-06-28,Sugarcane,Kisii,139.39
2019-12-21,Cabbage,Nairobi,54.96
2021-07-13,Potatoes,Uasin Gishu,100.9
2022-11-18,Sugarcane,Nandi,148.39
2022-07-24,Wheat,Kiambu,153.27
2015-12-27,Potatoes,Nairobi,85.62
2016-07-22,Potatoes,Nandi,127.08
2018-11-16,Coffee,Kiambu,89.27
2021-03-15,Cabbage,Kericho,54.84
2019-05-17,Beans,Uasin Gishu,146.15
2019-08-20,Tea,Uasin Gishu,151.83
2015-07-21,Maize,Muranga,100.57
2020-08-26,Sorghum,Uasin Gishu,42.2
2021-06-27,Tea,Kericho,137.92
2016-06-01,Maize,Muranga,97.24
2018-09-10,Wheat,Embu,49.0
2018-12-06,Beans,Kisii,62.73
2018-09-03,Cabbage,Nakuru,58.25
2016-11-11,Tomatoes,Nandi,122.35
2020-06-11,Potatoes,Kisii,75.93
2023-08-20,Tea,Kisii,55.32
2019-01-31,Maize,Meru,150.12
2016-02-29,Tomatoes,Nairobi,154.78
2020-05-22,Tea,Uasin Gishu,56.63
2019-09-09,Beans,Embu,67.63
2023-12-20,Cabbage,Nairobi,111.05
2023-05-25,Sugarcane,Nakuru,58.06
2021-08-31,Tea,Nairobi,59.03
2017-02-16,Tea,Meru,80.39
2020-11-15,Cabbage,Nakuru,153.9
2020-01-01,Wheat,Kericho,155.49
2015-07-27,Coffee,Kericho,141.01
2019-03-18,Tea,Muranga,123.49
2019-07-18,Cabbage,Nairobi,126.48
2022-03-18,Coffee,Nandi,96.35
2021-01-22,Cabbage,Embu,103.62
2015-01-22,Cabbage,Meru,116.13
2015-06-03,Wheat,Nakuru,127.75
2020-05-16,Cabbage,Embu,51.62
2015-08-07,Beans,Nairobi,66.99
2016-10-30,Tea,Nandi,155.55
2019-02-27,Maize,Nairobi,80.22
2021-03-27,Maize,Uasin Gishu,72.22
2020-08-29,Maize,Uasin Gishu,90.63
2022-02-13,Cabbage,Meru,74.91
2017-08-07,Tomatoes,Nakuru,50.94
2021-01-04,Coffee,Nakuru,64.96
2023-09-15,Coffee,Kisii,116.82
2016-02-07,Cabbage,Meru,66.78
2016-08-18,Beans,Meru,117.72
2021-08-11,Beans,Nandi,52.01
2018-12-08,Potatoes,Uasin Gishu,45.03
2022-10-20,Cabbage,Nakuru,143.39
2023-02-13,Sorghum,Nairobi,131.2
2018-03-03,Wheat,Meru,119.92
2019-10-09,Maize,Muranga,43.71
2018-07-30,Wheat,Kiambu,68.72
2015-03-14,Maize,Nakuru,137.48
2016-04-25,Sugarcane,Kericho,57.36
2016-07-13,Sugarcane,Nakuru,137.54
2017-01-14,Cabbage,Muranga,110.11
2019-01-06,Sugarcane,Nakuru,128.84
2015-04-10,Tomatoes,Muranga,117.34
2017-12-18,Potatoes,Kiambu,90.04
2021-12-30,Beans,Kisii,75.04
2021-04-24,Tomatoes,Nandi,120.73
2016-02-17,Wheat,Kiambu,136.83
2017-12-24,Wheat,Embu,45.37
2022-03-27,Sugarcane,Kisii,85.59
2018-03-23,Beans,Nandi,82.09
2020-07-01,Potatoes,Uasin Gishu,107.14
2021-05-02,Maize,Muranga,53.67
2017-03-31,Tomatoes,Meru,152.01
2023-08-17,Potatoes,Embu,105.82
2016-10-23,Tea,Kiambu,150.85
2023-03-14,Coffee,Nakuru,138.03
2016-07-13,Sugarcane,Kiambu,63.0
2023-02-12,Maize,Nandi,55.88
2023-01-17,Tea,Embu,143.35
2018-06-25,Maize,Nairobi,104.33
2019-12-19,Maize,Nandi,42.37
2022-12-25,Sugarcane,Kisii,152.11
2016-09-01,Maize,Kiambu,96.76
2021-09-27,Potatoes,Kiambu,76.11
2015-01-25,Potatoes,Embu,101.99
2020-07-21,Tea,Muranga,138.75
2015-10-11,Wheat,Embu,53.24
2019-01-12,Beans,Meru,83.07
2023-01-07,Tomatoes,Kiambu,78.26
2015-10-28,Tomatoes,Muranga,140.76
2017-12-27,Sorghum,Muranga,133.42
2017-10-27,Sugarcane,Embu,88.01
2017-03-27,Cabbage,Uasin Gishu,119.74
2023-10-14,Cabbage,Nandi,87.33
2023-11-10,Tea,Kisii,108.56
2015-03-24,Maize,Uasin Gishu,158.95
2020-04-04,Maize,Kiambu,104.27
2023-08-11,Sugarcane,Kiambu,158.63
2020-09-24,Coffee,Kiambu,129.66
2016-09-09,Wheat,Kericho,54.49
2023-02-23,Sorghum,Nakuru,135.52
2021-04-28,Potatoes,Nairobi,59.35
2015-06-25,Maize,Kericho,103.88
2018-04-04,Sorghum,Nairobi,113.59
2022-05-28,Tomatoes,Muranga,147.07
2017-04-21,Coffee,Kiambu,65.25
2016-01-05,Potatoes,Meru,145.11
2019-12-24,Sugarcane,Kisii,152.14
2020-10-02,Sorghum,Embu,50.74
2016-11-20,Tea,Kisii,146.23
2019-11-15,Potatoes,Meru,71.1
2018-09-26,Sugarcane,Embu,49.72
2023-10-04,Cabbage,Muranga,155.03
2018-12-03,Sugarcane,Meru,87.06
2016-01-02,Sugarcane,Kiambu,114.76
2016-10-05,Potatoes,Meru,106.34
2021-08-23,Coffee,Kiambu,65.58
2015-03-14,Potatoes,Meru,120.35
2023-02-10,Beans,Meru,45.53
2018-06-25,Wheat,Uasin Gishu,64.37
2017-05-09,Coffee,Kisii,153.36
2015-02-12,Tea,Nairobi,154.42
2021-08-21,Coffee,Kericho,97.92
2017-11-30,Tomatoes,Uasin Gishu,60.29
2021-01-26,Tea,Nairobi,90.59
2021-03-09,Cabbage,Uasin Gishu,145.25
2019-02-25,Potatoes,Nakuru,48.43
2020-09-17,Sugarcane,Embu,55.34
2016-01-04,Potatoes,Kiambu,147.48
2022-09-05,Tomatoes,Kericho,89.85
2015-05-31,Sorghum,Uasin Gishu,50.02
2018-02-08,Tomatoes,Uasin Gishu,56.71
2019-02-12,Beans,Muranga,145.89
2018-12-30,Sugarcane,Meru,98.81
2017-12-06,Sugarcane,Nakuru,59.56
2017-10-20,Maize,Kericho,147.29
2019-05-18,Sorghum,Kericho,141.43
2022-08-16,Maize,Embu,42.76
2020-08-02,Cabbage,Kericho,109.72
2018-10-21,Wheat,Nandi,69.32
2015-03-10,Wheat,Kericho,103.98
2021-06-04,Potatoes,Uasin Gishu,73.51
2017-08-01,Wheat,Nandi,77.91
2017-03-12,Sugarcane,Nairobi,112.22
2021-06-01,Tomatoes,Meru,104.66
2021-02-28,Sorghum,Nandi,87.42
2015-03-02,Potatoes,Nairobi,52.91
2017-08-03,Potatoes,Nakuru,156.33
2023-03-30,Sorghum,Kisii,60.95
2018-08-30,Sugarcane,Kiambu,115.97
2018-03-30,Cabbage,Uasin Gishu,49.93
2015-11-27,Cabbage,Nandi,122.6
2019-04-01,Potatoes,Kisii,51.38
2015-12-04,Cabbage,Meru,67.54
2019-06-18,Sugarcane,Muranga,117.64
2018-08-20,Beans,Nakuru,73.95
2019-03-07,Beans,Kiambu,103.94
